 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1421778,201702,0001-0600,S56.TRACON,UT,,,,11000,,,,,,,,TRACON S56,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Initial Approach,Vectors,Class B SLC,,,,,,,,,,,,,,,,,,,,,,,,ILS/VOR,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility S56.TRACON,,Government,Traffic Management; Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 3.0,,Training / Qualification; Distraction; Situational Awareness,,,1421778,,,,,,,,,,,,ATC Issue All Types; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Became Reoriented,Airspace Structure; Chart Or Publication; Human Factors; Procedure,Airspace Structure,"Aircraft X was on a vector to intercept the runway 17 localizer. They were issued a 140 heading to join. Aircraft X shot through and was seen descending into the 110 foot minimum vectoring altitude. The instructor took over and issued a heading to reintercept. Aircraft X reported in a 30 degree bank. The aircraft was still allowed to continue descending below the MVA.",,,,"S56 TRACON Controller reported an A320 on a vector to intercept a Localizer flew through the Localizer course placing the aircraft below the MVA.",
1421787,201702,0001-0600,TWF.Tower,ID,,,,9000,,Marginal,,,,,,Tower TWF,Air Carrier,Regional Jet 200 ER/LR (CRJ200),,2,Part 121,IFR,Passenger,,Descent,Vectors,Class D TWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility TWF.Tower,,Government,Ground; Local,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 5,,Situational Awareness,,,1421787,Facility TWF.Tower,,Government,Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 2,,Confusion; Situational Awareness,,,1421790,ATC Issue All Types; Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,,Airspace Structure; Procedure; Manuals; Human Factors,Airspace Structure,"While I was working local control/ground control combined; I overheard the non-radar approach controller approve a request from the ZLC sector 31 controller to have Aircraft X descending to 9;000 feet direct GABBY from the southeast for an ILS approach. The IFR flight progress strip clearly showed the projected inbound radial of Aircraft X to be in a 9500 foot Minimum IFR Altitude (MIA).When the Aircraft X came over to approach's frequency; the approach controller issued a clearance to Aircraft X to 'cross GABBY at or above 9'000 feet cleared for ILS approach.' the weather was such that there were low ceilings to the southeast and it was obvious the aircraft was did not have visual contact with the ground. There is a misnomer in this facility that 'if it works for the center then it must be ok for us' or; 'if the center makes a particular request (usually altitude related) then it must be ok since the center asked for it.' I've had this same situation happen before this controller and other controllers and I advised them to speak to competent authority to get the authorizing IFR aircraft below the MIA issue resolved. Their response is 'I talked to other controllers or see other controllers do the same thing.'Our letter of agreement with ZLC clearly shows what altitudes aircraft will be assigned over coordination fixes. The one referenced above says aircraft will be descending to 11;000 feet or instructed to cross GABBY at 11;000 feet. This should be adhered to as it causes confusion when a lower altitude is requested that is below our MIA'S; but the center says that that altitude request meets their MIA'S. Have the appropriate center officials compare their MIA charts with TWF'S MIA charts to identify/correct discrepancies.",,"During this event; I was working as approach. ZLC called and coordinated Aircraft X direct GABBY down to 9000 feet for the ILS Runway 26 approach. Our Letter of Agreement with ZLC states that GABBY should be coordinated at 11;000 feet. Our MIA in that area is 9500 feet. I asked if 9000 feet was good and they said yes; that works for them. I cleared Aircraft X to cross GABBY at or above 9000 feet on the ILS; and they were at or above 9000 feet until the transfer of control point. I was then told an hour and a half later by a controller that we cannot use that altitude even if ZLC says it works for them. I later called the Center Area and talked to the controller that coordinated 9000 feet. He said that 9000 feet works for their Minimum Descent Altitude.I would share what information each facility has and what their minimums may be for certain airspace; or airways; so that we can make sure that they are not descending below prescribed altitudes.",,"TWF Approach controllers approved an aircraft entering their airspace at an altitude below their Minimum Vectoring Altitude.",
1423473,201702,1801-2400,ZHU.ARTCC,TX,,,,12000,,,,,,,,Center ZHU,,Light Transport; Low Wing; 2 Turbojet Eng,,2,Part 91,IFR,Passenger,,Cruise,,Class A ZHU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,Cruise,,Class A ZHU,,,,,,,,,,,,,,,,,,,,,,,,Facility ZHU.ARTCC,,Government,Enroute,Air Traffic Control Developmental,,,Workload; Training / Qualification; Situational Awareness,,,1423473,,,,,,,,,,,,ATC Issue All Types; Airspace Violation All Types; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance,,,Person Air Traffic Control,In-flight,,Airspace Structure; Procedure,Airspace Structure,"Aircraft X was doing a test flight. At the time of the airspace violation we currently had 18 aircraft on frequency stepping over each other and had about 25 data blocks up on our screen. I heard the Radar Controller issue instructions to Aircraft X to descend via the Touchdown 2 arrival and the aircraft complied. I typed in the route and went back to my scan. Just as the event occurred we had a NORDO aircraft; Aircraft Y at 25000 feet in the middle of our departure and arrival push; so I called different sectors to find this NORDO aircraft.We also had Aircraft Z a military flight at 26000 feet entering our airspace head on with all our arrival traffic. I called sector 78 to get approval for Aircraft Z direct El Paso to get him away from our arrival push. They approved it. I called 68 the controller who had control and communications to Aircraft Z to clear him direct ELP. He complied. Aircraft Z chose not to take the shortcut and told 68 he was not going to do that. Aircraft Z entered our airspace without a proper handoff made. Sector 68 put Aircraft Z on our frequency when he was supposed to be 10 miles north of his current position. We had arrival traffic in his way. I frantically coordinated with Sectors 68 and 78 to move Aircraft Z out of the way enough to where he would not impede arrival traffic. I also noticed just before the event occurred that Aircraft A was coming in too high for the arrival requirements at BELLR. I tried to call BELLR 62 three times to approve his slow descent. The first call I was ignored. The Radar Controller switched 4 planes including Aircraft X which they all read back correctly so I went along with my scan no longer looking at those 4 data blocks. I tried to call BELLR again for Aircraft A that was now at 16000 feet but supposed to be at 11000 feet at BELLR and never got a response. Watching Aircraft Z the entire time to make sure he was not a conflict with any other arrival traffic. The 3rd time I called BELLR they answered upset; said approved and hung up. Aircraft X was already 20 miles in their airspace descending out of 7700 feet and Aircraft A was also 3 miles in their airspace at 14500 feet. We could not turn either aircraft due to complexity and procedures. A violation happened in our airspace; a NORDO aircraft; high complexity; and traffic count; and data blocks overlapping. We were so focused about separation with multiple aircraft that we missed issuing a data block transfer. The communications were switched; but the handoff was never made. No weather effected this event.Arrivals into HOU and IAH need to change. GMANN and BELLR RNAV Arrivals are too close to provide real separation. When TRACON is on a west flow the arrivals must be between 16000-19000 feet which works because the HOU arrivals need to be at 11000-13000 feet. It's easy enough to get HOU arrivals under IAH arrivals. When TRACON is on an east flow it's DANGEROUS! IAH arrivals must be at 13000-16000 feet and the HOU must be at 11000-13000 feet. HOU arrivals coming from the WEST and IAH coming from the SOUTH. We have a window of 57 miles from the WEST to get HOU traffic from 24000-35000 feet all the way down to 13000-1100 feet; while avoiding the IAH arrivals that also need to descend to 16000-13000 feet. I feel it's unsafe and adds complexity to a very simple arrival. We also have departures to contend with going south so we have 2 arrival gates which are approximately 15 miles apart from each other and a departure corridor. In a span of 40 something miles. It's unsafe. I feel that there should be three arrival corridors. From the southwest GMANN is perfect where it is; BELLR needs to move down 5-10 miles; and I feel SKUBA our departure corridor should be for all the small satellite airports. Having departures fly into arrival corridors is scary and added complexity that doesn't need to be there. Also TRACON stated they had the communications of Aircraft X but not the data tag. That seems to happen at least once a week from Approach to Center; or Center to Approach.",,,,"A Trainee Center Controller reported allowing two aircraft to enter an adjacent sector without a handoff. The Trainee recommended new procedures for the arrival flow through the sector.",
1425115,201702,1801-2400,GSP.TRACON,SC,,,,2500,,VMC,,,Daylight,,,Tower GSP,Corporate,Light Transport,,2,Part 91,IFR,Passenger,,Descent,Visual Approach,Class D GMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower GSP,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,Takeoff / Launch,VFR Route; None,Class D GYH,,,,,,,,,,,,,,,,,,,,,,,,Facility GSP.TRACON,,Government,Approach,Air Traffic Control Fully Certified,,,Situational Awareness; Communication Breakdown,Party1 ATC; Party2 Flight Crew,,1425115,,,,,,,,,,,,Airspace Violation All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,,Procedure; Environment - Non Weather Related; Manuals; Airspace Structure,Airspace Structure,"Aircraft X was descending towards Greenville Downtown airport. When Aircraft X was 10 miles out the pilot reported the airport in sight and was cleared for the Visual Approach. At that moment a VFR target appeared off the airport next to GMU which is GYH. The VFR target appeared to make a right downwind departure as if to stay in the traffic pattern and leveled off at 1600 feet. Aircraft X was switched to GMU tower. The VFR target having reached the edge of the class C climbed rapidly and turned back into the face of Aircraft X which the shape of the Class C lets them do. The only action the controller could take would have been to call GMU tower and have them call the traffic which by then the conflict would have already happened. By the controllers judgment the two planes were at the same altitude within a half mile with a closing speed over 250 knots. A Very High risk of collision. The configuration of our 3 major airports (GSP;GMU; and GYH) is very unique and complex; and yet the airspace that is around them is a traditional simple design that does NOT protect the airports. There is a very HIGH risk of collision on a daily basis and we keep asking and pleading with anyone who will listen that somebody is likely to get killed if this problem is not fixed. At GSP there can be VFR aircraft that we are not talking to within 400 feet of aircraft on the ILS into GSP setting off evasive TCAS RA's during a critical stage of flight. This is the airport that the Class C is 'supposed' to protect. Donaldson and GMU can launch VFR's into the face of the others traffic with no coordination required. Donaldson is doing this without having a Tower Radar display meaning they have no 'picture' of who else is out there. We have been trying to get them one for a long time and keep getting rejected adding to the safety risk. Donaldson also doesn't have any VFR departure procedures meaning without knowing what IFR traffic is directly above them landing GMU or GSP they can launch a VFR at their discretion. The incident described above caused a near midair collision and everybody was legal in what they did.The airspace and the procedures need to be changed urgently! The Class C has to be reshaped. Having to break IFR aircraft out of the primary airport to avoid a collision with an unknown VFR is a terrible operating procedure. The Class C has to protect the final of GMU and GSP better. Another fix would be to get Donaldson a Tower radar display. If they had seen the IFR aircraft approaching GMU they could have vectored the VFR behind and clear of conflict. We have tried to get VFR departure procedures with GMU and GYH but nothing official has been accomplished. Even something as simple as remain below 1800 feet until outside of the Class D would help. Any of these changes would greatly reduce the risk of IFR/VFR separation loss which is a major safety issue.",,,,"A TRACON Controller reported an aircraft on a Visual Approach was handed off to the tower while a VFR aircraft departed an adjacent airport and flew into the the path of the Visual Appproach.",
1425495,201702,1201-1800,PBI.Airport,FL,,,,2000,,VMC,,,Daylight,,,TRACON PBI,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Initial Approach,,Class C PBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 80; Flight Crew Type 8000,,,,,1425495,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 160; Flight Crew Type 2286,,,,,1425624,No Specific Anomaly Occurred All Types,,,Person Flight Crew,In-flight,General None Reported / Taken,Procedure; Airspace Structure; Weather,Airspace Structure,"Dispatched to fly to PBI. Once we get closer to destination we realize the airspace just east of the airport is closed because it's over the President's house and he is home. No information in our briefing packet mentioned anything about this VIP activity. Landing either runway 28R or runway 32 is not a good option. Unable to land Runway 10 due to the tailwind. Runway 28R requires a close in base leg to final turn which results in the aircraft being wings level from this turn over the end of the runway. Runway 32 has 6500 feet available and requires max braking to land. Neither way is the best way to do things. While neither is inherently unsafe; these do not leave much room for error should anything go wrong (gusty winds; aircraft floats; speed brakes fail to deploy; etc.)",,"[Report narrative contained no additional information.]",,"B737NG flight crew reported they were concerned with the operational difficulties presented on arrival into PBI while the Presidential TFR is in effect.",
1425976,201702,1201-1800,GSP.Airport,SC,,,,2500,,,,,,,,TRACON GSP,Personal,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,1,Part 91,VFR,Personal,,Initial Approach,Other Instrument Approach,Class D GMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower GMU,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,Initial Approach,,Class D GMU,,,,,,,,,,,,,,,,,,,,,,,,Facility GSP.TRACON,,Government,Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 21.5,,Situational Awareness,,,1425976,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Separated Traffic,Airport; Airspace Structure; Chart Or Publication; Procedure,Airspace Structure,"Aircraft X was on a VFR practice approach to runway 1 at GMU. An unidentified aircraft departed runway 5 at GYH and turned southbound. Because I have seen a lot of close calls and I wasn't busy; I noticed the aircraft squawking 1200. Since the aircraft were converging; I called GYH tower to find out the aircraft's intentions. I then instructed GYH tower to turn the aircraft to a 090 degree heading. This took care of the issue.Because this situation happens quickly; without warning; and with multiple frequencies involved; we can't ensure that this won't lead to a midair collision. I am told the FAA is about to get a second briefing for a proposed DBRITE (Tower Radar Display) for GYH. Hopefully [they] will approve it; but I doubt [they] know about the last two incidents.The DBRITE is very important; but must be paired with VFR departure procedures for GYH. My supervisor suggested that ALL VFR departures off GYH should exit the Class D laterally. This would keep the aircraft from climbing above 1800 feet before getting 5 miles from GYH. This would substantially reduce the risk to the system. It would require more phraseology from GYH tower. Something like remain at or below 1800 feet until 5 miles from GYH and outside of GMU Class D and GSP class C. If unable; advise. Last year GYH tower; GMU tower; and GSP tower tried to reach an agreement about VFR departures; but failed. If IFR/VFR traffic is a top 5 issue and the FAA has the capacity to manage the system; this can be fixed easily and quickly. It needs to be fixed immediately because sooner or later; our luck will run out.",,,,"A Controller reported a VFR aircraft depart an airport that was going to be in confliction with their aircraft on approach so they issued a vector away to the the VFR aircraft.",
1427391,201702,0001-0600,ZZZ.Airport,US,,,,2000,,Mixed,Cloudy; 10,,,3000,,Tower ZZZ,Personal,Skyhawk 172/Cutlass 172,,1,Part 91,IFR,Personal,,Initial Approach,Visual Approach,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,Landing,,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying,Flight Crew Flight Instructor; Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Commercial,Flight Crew Last 90 Days 32; Flight Crew Total 300; Flight Crew Type 9,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,1427391,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Took Evasive Action,Airspace Structure; Human Factors,Airspace Structure,"Pilot Deviation - Was given clearance for a visual approach from an IFR flight plan; and told we were number 3 behind another plane (a VFR aircraft). Had the aircraft in sight; and did not think there would be enough space between us and that plane; or between us and the airport for a stabilized approach. Began a left 360 for spacing - Radio comms were very busy; and began the 360 before being able to tell tower.Tower came back; told us that was not what they wanted or had planned; and we were re sequenced further out.Upon talking to tower on the telephone after landing; they stated they had allowed enough space for safety; and to clarify if I had concerns on future flights (which is what I intend to do).",,,,"A Cessna 172 reported that being #3 on approach he made a left 360 for spacing prior to calling the tower for clearance.",
1427396,201702,1201-1800,ZZZ.Airport,US,,,,1200,,VMC,10,,Daylight,12000,,Tower ZZZ,Personal,Skylane 182/RG Turbo Skylane/RG,,,Part 91,None,Personal,,Landing,None,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,,Skyhawk 172/Cutlass 172,,1,Part 91,None,Training,,Landing,None,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying,Flight Crew Private; Flight Crew Instrument,Flight Crew Last 90 Days 12; Flight Crew Total 1650; Flight Crew Type 1250,,Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1427396,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,Horizontal 500; Vertical 0,,Automation Aircraft TA; Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Airspace Structure; Human Factors,Airspace Structure,"Very nice sunny day. Lots of traffic in and around airport shooting approaches; training on pattern ops and landings; etc. Several planes had transmissions blocked due to multiple discussions/requests to/from tower. Tower instructed me to fly right downwind to Runway XY along with several other planes but also had airplanes on left downwind. While abeam numbers for XY I was instructed to do a left 360 for spacing. I completed my 360 and requested if I should circle again or could turn base or continue downwind. I was told I could turn base if I could identify the 2 planes on final for XY. My passenger confirmed with me we could see 2 planes so we were cleared #3 to land. The #2 plane was still pretty far out from runway; approx. 4 miles so we waited until he was on my 45 degree before turning base then final. Once established on final we re-identified the planes on final; seeing one landing; putting us in #2 position. Tower was talking to the 172 on left downwind and asked them to confirm the planes on final; they did; and I believe they cleared the 172 #3 or #4 to land (the instructor of the plane says he does not recall what position they were cleared for). At this point we were just coming up on the quarry at the end of Runway 5 - approx. 1.5 to 1 miles away. We saw the 172 clearly. They then proceeded to descend and turn inbound directly towards us. Our closure speed/distance/angle of descent appeared to us that it was going to result in a collision so I declared that I was aborting my final approach and making a right 360 to avoid the oncoming base traffic. The Tower has limited capability to see traffic and has no radar services. In a debrief with both the tower and the CFI the tower indicated they could not see our exact locations due to angle; etc and the CFI indicated he assumed the plane he saw on final as my plane. He admitted he failed to look far enough out for extended final traffic. He was very defensive. I believe a tower with no radar should not be clearing multiple planes to land unless both the tower and the airplanes can definitely identify the aircraft approved to land. I believe this was preventable had the CFI been paying more attention to the airport environment; which he eventually admitted to. Prior to the tower; all airplane operations would have been right downwind and we would not have been put in this situation. The tower should only clear a max of 2 planes at a time to land in situations where they have no radar and are unable to physically see the other planes they have cleared to land.",,,,"A Cessna 182 pilot reported that while on a long final approach he observed a Cessna 172 turning base directly toward him on a collision course.",
1429742,201703,1201-1800,VKX.Airport,MD,,,,1500,,VMC,10,,Daylight,,,TRACON PCT,Personal,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,1,Part 91,DVFR,Personal,,Climb,,Class B ADW,,,,,,,,,,,,,,,,,,,,,,,,Altimeter,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot,Flight Crew Private,Flight Crew Last 90 Days 30; Flight Crew Total 330; Flight Crew Type 15,,Situational Awareness; Troubleshooting; Confusion; Distraction,,,1429742,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Airspace Violation All Types; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Became Reoriented; Flight Crew Exited Penetrated Airspace,Human Factors; Aircraft; Airspace Structure,Airspace Structure,"This was my first solo flight in my recently acquired aircraft. I had previously been checked out in it by my CFI and have approximately 28 hours dual in it over the past seven months prior to this flight. The aircraft has an Aspen Evolution 1000 PFD as well as steam gauge backups. All of my prior experience has been in Cessna 172 models with only steam gauge instruments as primary instruments. Prior to departure; I listened to the local AWOS at VKX and entered the altimeter/barometric pressure setting into the Aspen unit. Immediately after departure; I checked into Potomac Approach to establish radio contact for my FRZ flight plan. The controller gave me an updated altimeter setting; which I confirmed was entered into the Aspen unit.During the departure phase; I became distracted because the front passenger door was not properly latched; so there was loud wind noise and cold air blowing into the cockpit (the door was closed; but not completely latched). As I was trying to figure out the door issue; Potomac Approach called and reminded me to stay clear of Class Bravo and gave me the altimeter setting again. At that moment; I looked at my Aspen unit and realized that I was ascending into Class Bravo airspace at 1500 MSL. I was momentarily confused; however; because the Aspen was displaying a much higher altitude reading than my steam gauge altimeter; which was indicating a lower altitude. Once I realized the pressure setting in my backup altimeter was incorrect; I immediately descended to a lower altitude. After settling down; it occurred to me that although I rely on the Aspen for airspeed and attitude information; my instrument scan uses the backup altimeter as my primary instrument for altitude. So even though I was vigilant about updating the altimeter setting in the Aspen unit; my failure to ensure the correct setting was entered in the backup altimeter caused me to have an altitude deviation. I had not consciously realized that my scan was split between the Aspen unit and my backup gauges. There were a number of contributing factors that distracted me during this time: (1) this was my first solo flight in the high performance airplane; so I was naturally a bit nervous about the flight; (2) I was flying in a very tight notch carved out of the class bravo airspace in the DC flight restricted zone; so I had little lateral and vertical clearance in which to makeover the aircraft and I was not 100% familiar with local landmarks; (3) the front passenger door in the aircraft was not properly latched; so there was loud wind noise in the cockpit that was distracting me. After landing; I thought about my instrument scan and made a note of how my scan is split between the Aspen unit and steam gauge backups; so I could become aware of exactly what I rely on for each instrument indication. Additionally; the pre-takeoff 'doors and windows locked' checklist item took on new meaning for me (something I previously didn't give much thought to). Going forward; I will ensure both altimeter settings are entered at the same time and that both altimeters are indicating the same altitude prior to takeoff.",,,,"GA pilot reported being distracted by an unlatched cabin door and climbed into Class B airspace. This situation was exacerbated by an incorrect altimeter setting.",
1430099,201703,1201-1800,S46.TRACON,WA,,,,4400,,VMC,Rain,,,,,TRACON S46,Air Carrier,A319,,2,Part 121,IFR,Passenger,,Initial Approach,,Class E S46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 121; Flight Crew Total 15800; Flight Crew Type 180,,Distraction; Situational Awareness,,,1430099,,,,,,,,,,,,ATC Issue All Types,,,Automation Aircraft Terrain Warning,In-flight,Flight Crew FLC complied w / Automation / Advisory; Flight Crew Requested ATC Assistance / Clarification,Airspace Structure; Airport,Airspace Structure,"We received a GPWS terrain warning 15 miles northeast of the EUG airport. We were at 4400 ft. We executed the escape maneuver and climbed to 6000 ft. The highest terrain in the area we were in is 3400ft. We were being vectored by cascade approach for a ILS to runway 16R. Cascade approach advised us that this has happened to other aircraft in the same area.",,,,"A319 captain reported receiving a GPWS terrain warning while being vectored for an approach the Eugene Airport (KEUG). An escape maneuver was successfully performed.",
1430645,201703,0001-0600,ZOB.ARTCC,OH,,,,37000,,VMC,,,Night,,,Center ZOB,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,VOR / VORTAC ROD,Cruise,Direct,Class A ZOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 100; Flight Crew Total 20000; Flight Crew Type 2000,,,,,1430645,,,,,,,,,,,,Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Returned To Clearance; Flight Crew Became Reoriented,Airspace Structure,Airspace Structure,"Enroute to ROD; ATC instructed us to amend our clearance: direct to KLYNE then direct to DJB and then filed route. I entered KLINE as the cleared to fix and it appeared on the FMS as reasonable slight turn left of 20 degrees approximately 40 NM ahead. The first officer agreed and I executed the turn. After a few moments ATC asked if we were proceeding to KLYNE at which time I reentered fix as KLYNE and saw that it was same relative distance from our original position but instead was approximately 20 degrees right turn. We made the correction with no further issues. No traffic conflict occurred. Due to the close proximity of these two identically pronounced fixes; it would be advised that one of the two fixes should be renamed.",,,,"Air carrier Captain reported entering 'KLINE' into the FMS instead of the correct spelling 'KLYNE.' The two fixes are in close proximity and the error was not initially apparent.",
1430957,201703,0001-0600,EUG.TRACON,OR,,,,4000,,VMC,,,,,,TRACON EUG,Personal,PA-28 Cherokee/Archer/Dakota/Pillan/Warrior,,,Part 91,IFR,Personal,,Initial Climb,Vectors,Class E EUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility EUG.TRACON,,Government,Instructor; Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 6.0,,Situational Awareness; Training / Qualification; Human-Machine Interface; Confusion,,,1430957,Facility EUG.TRACON,,Government,Approach,Air Traffic Control Developmental,,,,,,1430953,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,,Air Traffic Control Issued New Clearance,Human Factors; Procedure; Airspace Structure,Airspace Structure,"During training session on radar east we were getting pretty busy. Aircraft X was on a Missed Approach. I thought he was just a normal departure climbing to 5;000 feet. We had an aircraft's data block acquire on a VFR 1200 code target and was trying to fix this. While we were trying to fix the issue Aircraft X flew into a 4;400 MVA at an altitude of 4;000.The main issue we had was an IFR data block acquired onto a VFR 1200 code target for some reason. This took our attention away from Aircraft X and caused us to miss his altitude.",,"[Report narrative contained no additional information.]",,"EUG TRACON Controller reported being distracted by a data block on the wrong target and failed to realize traffic he thought was a departure was conducting a Missed Approach. Controller allowed it to fly below the Minimum Vectoring Altitude.",
