 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1592906,201811,,,,,,0,,,,,,,,,,Air Carrier,,,,,,,,Other N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,Other simulator,Air Carrier,First Officer,,,,Training / Qualification; Human-Machine Interface; Distraction; Confusion,,,1592906,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Other simulator training,General None Reported / Taken,Company Policy; Environment - Non Weather Related,Company Policy,"First eight (8) events of the new Aircraft Qualification Course are done in the Fixed Base Training device. There is only one device available; and is unusable due to routine and fatal maintenance issues. We are two First Officers (FO) transitioning from Captain (CA) in our previous aircraft to FO in the new aircraft. Both very experienced and very familiar with the expected standards for our Training. This device; and the way the device and training are managed; is not up to standard. We have completed 6 of our events; one of which was not completed due to maintenance. Every event has had maintenance issues. These issues required a reset by the instructor (both before and during the event) that takes 10 minutes or more. Often; the instructor will end the pre-brief early to go start a reset so that the device will be ready when we report. Routinely; the device requires local maintenance to perform their own reset that takes between 30-60 minutes. Once; we had to terminate our training and have our schedule 'rolled right' adding 4 days to our training footprint. These maintenance issues routinely steal one (1) hour to 1.5 hours of our allotted four hours of training time. Maintenance issues we've seen and routinely deal with include:1) Displays freezing. 2) Nav tuning issues that preclude flying an approach (won't tune/auto-tune)3) Random EICAS distraction messages 'Ignore that; it's a bug'; these include Fire Warning and Takeoff Configuration displays and alarms.4) ACARS data loads (FMC Uploads) that fail; don't 'take'; drop randomly or require starting-over loading the FMC. Is that something I did wrong/incorrectly or a bug?5) Routine visual issues. There is a known and 'given' (accepted as ok) display issue that projects to one of the pilots a 30 degrees off-axis view that is very distracting and causes vertigo. This cannot be reset and no attempt is made to repair this.6) Both HUDS are unusable. They are off-axis with the seats and cause double-images (symbols cannot be resolved to a single object). Note that the use of the (new-to-us) HUD is required below 18;000 feet and transitioning pilots are encouraged and expected to integrate this into their scan and cross-check. I have found myself sick to my stomach and I realized today that I knew walking into the device that I would have a wicked headache when we were done - because I always feel ill in this device.We had three separate resets to no effect. Maintenance performed a reset but it didn't fix anything. We had a frozen ND display on my side that required me to fly cross-cockpit to the PM's split ND display. The comical and sad thing is that he has to use that display to run checklists and EICAS so I had to wait quietly for him to finish his checks so I could try to grab a little SA as to where we were. We also spent most of our 2-hour pre-brief discussing how to work-around the device issues. For example; instead of seeing VNAV ; we were told to expect VNAV ALT due to a device limitation. This meant we had to modify the (new-to-us) approach mnemonic to 'trick' the device into allowing us to fly the desired approach. 'You'd never do this in real life; but here's the best way to fly this in the device.' To be clear; our first exposure and learning practice was to do it wrong for eight device events because the device doesn't work.The other issue here is the pressure on both the students and instructors to cut the syllabus short and speed-run through events to try to fit everything into a shortened period. We routinely bang-out a maneuver from close-in with no setup or any of the normal timing that is inherent in flying a full pattern and accomplishing all of the normal checklist; flows and procedures. I have looked-back on an event and realized that; although we pre-briefed a drift-down engine failure; we never actually did it. Either of us. And that may be our only look in this hyper-compressed syllabus. A syllabus that requires two FOs to split theseat and flying time; effectively halving our training exposure.This is not a training staff issue. The folks we have had as instructors have been exemplary. Truly top-notch guys and real professionals. Professionals that are being put in an impossible position and pressured to progress students through to mask device and management failures. This is a systemic issue; driven by management's failure to provide an acceptable device and abrogating their duties to their instructors and students. There is a real and critical problem here- a training device that actually is worse for the students than no training at all. It is imposing 'negative training' because we're not doing it right and we're learning techniques to accommodate a broken device; instead of the SOP and profiles/procedures that we are supposed to be internalizing.",,,,"Air carrier First Officer reported negative training due to maintenance issues and malfunctions with the fixed-base training device used for transition training to a new aircraft.",
1593472,201811,1801-2400,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,,,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,,,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Technician,,,,,,,1593472,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Maintenance; Ground Event / Encounter Other / Unknown,,,Person Maintenance,,General None Reported / Taken,Procedure; Manuals; Company Policy,Company Policy,"Aircraft was backed into the hangar for a L/H MLG strut repack; and the Aircraft X's jacking had began. Halfway through the shift; Aircraft Y had an [priority] landing with an engine issue. Local management wanted Aircraft X towed out; Aircraft Y towed in first; then Aircraft X back in. [The following day]; Aircraft Y was ready to come out of the hangar; but it was trapped because Aircraft X's L/H MLG lower leg was removed.Management elected to direct the winglet to be removed from Aircraft Y; fill the wing with fuel; to make it heavier; and Aircraft Y was towed out; wing under Aircraft X wing; with 3 inch space between wing surfaces. If Aircraft Y would of shifted; and wing raising up; it could of caused Aircraft X to be knocked off jacks; and jacks puncturing wing fuel tanks; possible fire; personnel being hurt or even killed.If this would have happened; local management wouldn't have taken responsibility!Poor decision by Management. When a lower leg is removed from a strut; you take a chance of having corrosion issues. Why would an aircraft with an engine change be placed in the hangar before a strut repack?This violates every practice we've been preached. Never; never jeopardize damage to personnel or equipment.",,,,"Air carrier maintenance technician reported an aircraft was removed from the hanger using non-standard maintenance procedures and practices.",
1594786,201811,0601-1200,MUHA.Airport,FO,,,,,,,,,Daylight,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Other Non-Flight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,Dispatcher,Dispatch Dispatcher,,,,,,1594786,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Person Dispatch,In-flight,General None Reported / Taken,Company Policy,Company Policy,"Airline does not have extended over water capable aircraft. Since start of MUHA/HAV operations we would send aircraft via the ENTRY2 arrival passing through MAXIM waypoint. With explicit instructions to not accept CANOA and not to fly west of MAXIM waypoint. (Beyond 50 NM). Recent policy change requires us to file though the CANOA waypoint which is beyond 50 NM thus our aircraft are unable to. Corporate policy changes causing unsafe flight operations.",,,,"Air carrier Dispatcher reported that company routes are not in compliance with FAR limitations for no over-water capable aircraft.",
1594878,201811,,EWR.Airport,NJ,,,0,,,IMC,Rain; Snow,,,,,Ramp EWR,Air Carrier,Widebody; Low Wing; 2 Turbojet Eng,,3,Part 121,IFR,,,Other All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Total 13353; Flight Crew Type 1831,,Fatigue; Time Pressure; Workload,,,1594878,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Other / Unknown; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,Aircraft In Service At Gate; Taxi,General None Reported / Taken,Human Factors; Company Policy; Procedure; Weather,Company Policy,"Aircraft X had a scheduled pickup time from the hotel at XA:10 local time. [An hour prior to that] I checked and discovered our flight was delayed approximately 5 hours due to anticipated weather at EWR. I thought this was odd because normally the company only institutes delays for domestic flights; not international. At this point I knew we were probably going to be illegal. I talked to the Captain at about XA:15 and he confirmed our delay. I went for breakfast and to exercise and upon my return I was told by my Captain that the crew desk was trying to give us a 'soft start' to increase the length of our duty day and avoid any additional crew pay. I normally would check crew scheduling but in these cases I avoid it due the concept of a 'hostage message.' I don't want to click and acknowledge something without first checking legalities. After talking with the Captain; I called crew management at XC:31 and reluctantly accepted a soft start. In hindsight I don't think this was legal; but I'm still unsure. At XE:08 I called them again to ask more questions about the soft start. He reassured me everything was legal; so instead of going with my gut feelings; I went with the expertise and operational knowledge of the managers at crew management. Fast forward; we flew to EWR and land in the snowstorm. After landing; we waited 3 hours and 51 minutes for a gate. The entire time we were being moved by ATC along barely plowed; hard to see taxiways at night. Company Dispatch; Company Ramp; Company Operations; Port Authority; were of no help. It was almost impossible to get anyone to answer our calls on the radio. We were truly on our own.During flight the entire crew was deliriously fatigued. We slept and had prepared for a XA:10 pickup. It was impossible to shift our rest 5 hours on a non-acclimated international trip. As a result we were not at our peak. After landing it took the entire crew and 100% focus to navigate over the barely visible snow-covered taxiways for 3 hrs and 51 minutes. The length of our duty day was 19:41 for a 3-man crew. If you look at the pairing; you will see the company 'fudged' our duty and showed us on duty starting at XF:00 local time instead of XA:35 local time [Six hours later than originally planned]. The actual time we all started was XA:35 local. I had even declared fit for duty before that. The crew desk accomplished their goal of completing the flight and avoiding any additional pay for the crew. At this point; that part is not important. What I have learned is that a 'soft start' is not safe. My original inclination to avoid allowing the company to do a soft start was the right decision. I allowed myself to be talked into/pressured into calling crew management back and agreeing to the soft start. The result was extreme fatigue and subpar performance. We got lucky. In the future; I will never allow myself to be soft started in the future and will not answer any calls from crew management.",,,,"First Officer reported extensive delays prior to takeoff and after landing resulting in the crew exceeding duty time.",
1595123,201811,1201-1800,MYAM.Airport,FO,,,0,,,VMC,,,Dusk,,,CTAF MYAM,Air Carrier,Commercial Fixed Wing,,2,Part 121,VFR,Passenger,,Takeoff / Launch,,Class E ZMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Confusion; Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Dispatch,,1595123,,,,,,,,,,,,ATC Issue All Types; Airspace Violation All Types; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight; Taxi,Air Traffic Control Issued New Clearance; Flight Crew Requested ATC Assistance / Clarification,Procedure; Chart Or Publication; Company Policy; Human Factors,Company Policy,"I was operating Aircraft X to MYAM airport in the Bahamas and back. It's the first time I was doing such a flight. I studied company memos pertaining to this flight and reviewed the FOM and Jeppeson pages for it. I even called our duty pilot to ask if there is anything abnormal crews have experienced doing this kind of flight. He told me only issues have been with passengers and customs but otherwise no. I arrived at the aircraft and we were delayed because of an inbound flight attendant. I remembered that the airport is only open from sunrise to sunset and after looking up official sunset in the Bahamas realized there was a chance of conflict there.I called Company and voiced my concern and asked what company policy was to deal with this and the dispatcher put me on the phone with the Flight Manager who assured me everything was ok and that they called the station and made proper arrangements. Outside of some unique operational aspects and some minor MELs the flight proceeded uneventfully. We landed in MYAM and turned the aircraft around as the sun was setting. We taxied out and held short of the runway for some inbound aircraft to land making reports on the CTAF. Once we knew final was clear we pulled onto the runway which had lights and by this time it was quite dark out. Per company SOP we departed VFR and began to contact Nassau radio to pick up a clearance during the climb out. The communications were intermittent and the person on Nassau radio seemed a bit confused but after a few transmissions gave me another frequency for Nassau who then gave us a squawk code and clearance. The flight then proceeded uneventfully. We received an ACARS message to call Company on the ground which we figured was for giving them out/on times because of no ACARS signal in the Bahamas.I called and gave them the times and then the dispatcher transferred me over to the manager who told me we have been violated by ATC in the Bahamas for operating VFR after sunset. I was shocked because there was nothing in our company material that stated anything about this and I also voiced a concern about night operations and was assured by the company everything was taken care of. There was a lack of research and diligence establishing operations and providing proper company materials and SOP's. Our Company should have a better system of going in and establishing a newer operation. This is a pretty big detail that was overlooked. And instead of using crews as experiments I expect a large Part 121 operation to have most areas of an operation covered especially one as obvious as operating past sunset. Also have our [materials] for special operations airports like the Bahamas have more information in one spot not just some certificates and then have to go to the company website to obtain an old memo then go to the FOM for other bits of information. The First Officer and I did a large amount of homework on this and even discussed the day prior some threats and errors about it. We planned as much as we could and talked about many different points and even called Company with concerns about sunset and still are now dealing with a violation!",,,,"Air Carrier Captain reported they were violated for departing VFR from a non-towered airport in a foreign country.",
1595816,201811,1801-2400,ZZZ.Airport,US,,,0,,,,,,,,,Tower ZZZ,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,,,,,Time Pressure; Confusion; Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1595816,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,Taxi,Air Traffic Control Issued New Clearance; Flight Crew Requested ATC Assistance / Clarification; General Flight Cancelled / Delayed,Procedure; Company Policy; Human Factors,Company Policy,"While taxiing west for departure; we were cleared by the Tower Controller to 'Taxi into Position and Hold.' The questionable matter was [that] there was [another air carrier; Aircraft Y;] in front of us at the Hold Short Line that was not moving. I thought that there was a probability that the aircraft sequence of taxi to takeoff could have been out-of-order because Aircraft Y was stopped at the Hold Short Line. Seeing that Aircraft Y was still not moving; my read-back to Tower was more of an interrogative than an acceptance. Tower then asked me if we were not yet ready. My reply was that we are ready; but my tone was that of observing Aircraft Y still not yet moving; causing the order of these events to seem questionable for us to taxi into position. By this time; Aircraft Y slowly; and I do mean slowly; began to taxi past the Hold Short Line and onto the runway. We then continued to taxi; made the turn off of taxiway towards the runway environment; and Aircraft Y continued to take more time than usual to power up and takeoff. Finally; Aircraft Y powered up; released their brakes; and started to roll.As Aircraft Y's takeoff roll commenced; we crossed the Hold Short Line to taxi into position and hold. As we were rolling into position; the Tower Controller cleared us for takeoff. Aircraft Y was clearly still on the runway continuing their takeoff roll; from my perspective; they were not yet even halfway down the runway. As a pilot should communicate anything that appears to be out of the realm of normal operational safety; I read back close to these words; 'Aircraft X cleared for takeoff 8R as soon as Aircraft Y gets airborne.' At this time; the Tower Controller cancelled our takeoff clearance. This seemed normal and fine to me; but then he said to copy a phone number and call the Tower as if what I did was wrong or unsafe.The Captain chose to call right away instead of calling after arriving in destination airport as Tower suggested. We taxied off the runway for the phone call. The Tower Supervisor was upset; and the Tower Controller was mad because they said that they were operating fully within their acceptable parameters. They accused us of not being ready and interrupting their flow of departures. The Captain asked if any violations occurred on our part; and the reply was 'No.'Whenever something appears unsafe; unusual; inaccurate; or questionable; it is FULLY within the responsibility and duty of a pilot to verify; inform; or question the situation. It is also FULLY expected for the pilot to either accept or reject a given clearance. Anytime this happens; NO Air Traffic Controller should ridicule or punish the pilot - EVER. Furthermore; no Air Traffic Controller should put a pilot into a questionable situation (ATC does this often). The field of aviation REQUIRES communication and cooperation from all parties at any given moment. Over my 4 decades of professional aviation; I have seen the pendulum swing back-and-forth between pilots and ATC; from attitudes of animosity; to cooperation; to animosity. This display by the Tower Supervisor reveals renewed animosity. Their unprofessional attitude of refusal to re-assess a pilot's observations and communication for the purpose of safety is uncalled for. They became over-focused on the 'assembly line' mentality of pushing airplanes out rather than ensuring each situation is safe. Even if they believed they were operating within their acceptable parameters; they would do well to realize that acceptable parameters do NOT always guarantee practical and safe events. Their challenging of pilots and insisting pilots call them when pilots do their job responsibly; reflects the lack of cooperation and safety by Tower personnel that night.These two air traffic controllers have taken the word controller beyond the scope of its intended authority. They are headed for unfavorable results for air traffic if they are not corrected. Their role as air traffic controllers is notto bark orders and throw their weight around. This is not a military environment. This is a commercial; civilian environment; moving people for pleasure and business. Safety in the aviation field requires cooperative communication between ATC and pilots. Safe coordination by the accepting; amending; rejecting; and the verifying of ANY situation that in the observation of either pilot or ATC deems worthy of accepting; rejecting; amending; or verifying will result. Tower should be advised to back off and re-focus.",,,,"Air Carrier pilot reported their takeoff clearance was cancelled after they questioned the timing of the Controller's clearance.",
1598143,201811,0001-0600,IAH.Airport,TX,,,0,,,,,,,,,,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Time Pressure,,,1598143,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Pre-flight,General Release Refused / Aircraft Not Accepted,Staffing; Procedure; Human Factors; Company Policy,Company Policy,"The First Officer found Number 2 main gear brake wear pins below flush during preflight. I contacted Maintenance who came out to look. The pins had been written up the day prior and reported to have '1/32' inch protrusion so a maintenance discrepancy was invoked to have the brakes replaced the following day (our day). After feeling around the brake wear pin with a Maintenance person witnessing; both the First Officer and myself agreed that there was no pin protrusion and that the pin was flush or below its housing. The Maintenance personnel then took hold of the pin from behind the assembly; twisted it around and repeatedly said that he could feel the end of the pin and insisted that the brake pads were scheduled to be replaced in [City] that day. The First Officer and I agreed that despite the maintenance personnel's insistence that the brakes were OK for further use for the two more legs to [City]; we disagreed and I refused the aircraft.This is a classic case of 'pilot pushing' into a potentially unsafe situation and where money took precedence over getting an essential safety related part of the aircraft fixed in a timely manner. This scenario is becoming more common.I am not familiar with the maintenance discrepancy provision in [the] maintenance manual for this situation. We haven't been trained about its use and if there is a definite safety risk involved or if the risk is minimal but I was put in a situation that was uncomfortable because of it so I made the conservative decision not to take the aircraft. My First Officer was also visibly upset that she was being pushed into a potentially unsafe situation and that her judgment was being questioned by the Maintenance personnel.",,,,"B737 Captain reported that during preflight Maintenance was contacted to discuss a maintenance discrepancy; after pressure on pilots to continue with flight aircraft was refused.",
1598347,201811,0601-1200,LAX.Airport,CA,,,50,,,VMC,,,Daylight,,,Tower LAX,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Final Approach; Landing,Visual Approach,Class B LAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower LAX,Air Carrier,Commercial Fixed Wing,,,Part 121,,,,Taxi,,Class B LAX,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Type 7214,,Situational Awareness,,,1598347,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Requested ATC Assistance / Clarification; Flight Crew Took Evasive Action,Airport; Manuals; Human Factors; Company Policy,Company Policy,"We were on a Visual Approach to Runway 25L on a very good VMC day (flight visibility exceeded 30 miles). Descending through 600 feet the Tower Controller cleared Aircraft Y to cross Runway 25L on taxiway F (from left to right) and to hold short of Runway 25R. It seemed a little close to us; but Aircraft Y did a nice job of expediting through our runway; and was clear of it by the time we descended through 400 feet. As we were over the approach lights - below 100 feet but not yet even with Aircraft Y; the Tower cleared Aircraft Y aircraft to cross Runway 25R. This meant Aircraft Y was advancing the throttles - creating significant jet blast - as we were transitioning into our flare directly behind him; thanks to a careless ATC clearance.We quickly recognized what was about to happen; and the Captain adjusted his glide path higher to target the final 1;000 feet of the touchdown zone. Even doing so; we were rocked fairly hard by Aircraft Y's jet blast. I called the Tower on the phone about 40 minutes later to discuss the incident. I could describe the response from the controller I spoke to; as a collective 'shrug'. He specifically said there was no prohibition to crossing a plane between the runways in a situation like that. And that they used to worry about it [years ago]. But they basically didn't worry about it now.This situation could have led to a far more dangerous outcome. Aircraft Y's crew could not see behind their jet; so they would have to assume it was clear behind them. And being heavily loaded; they would need higher power settings to taxi. If we were not alert nor anticipating the situation; Aircraft Y's jet blast could have blown us off the runway or into a sideways yaw/roll at a time and altitude which would have put recovery in doubt.",,,,"B737 First Officer reported experiencing jet-blast in the flare from a heavy jet taxiing between the runways.",
1598405,201811,0601-1200,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Taxi,Citation Latitude (C680A),,2,Part 135,,Ferry / Re-Positioning,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Traffic Collision Avoidance System (TCAS),,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Taxi,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,,,,1598405,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Pre-flight,General None Reported / Taken,Procedure; MEL; Human Factors; Aircraft; Company Policy,Company Policy,"I was assigned Aircraft X which was in maintenance in ZZZ and expected to be released that afternoon. I noticed that the TCAS had been deferred; and after check in; I contacted Maintenance Control to confirm that they would be clearing this MEL. The Controller did not believe that this was in the work scope for that day. This was an [MEL Category] C item and would not have to be cleared until after my tour in this aircraft was over. It was scheduled to perform numerous flights with the TCAS deferred.I firmly believe that this MEL poses a potential safety issue; as we frequently operate in very busy and complex airspace shared with VFR aircraft which are not being controlled nor in communication with ATC. And even if ATC is in communication with these aircraft; they may be too busy to point out or effect evasive vectors to avoid a conflict. I have experienced numerous RA's over the years in which we did not see the encroaching aircraft and TCAS alone avoided a potential midair collision. I sent a message to the [Company] Safety department and the Safety committee requesting that this item be fixed prior to any flights for the reasons mentioned; especially since it was already in maintenance. I clarified that I was not refusing the flight; but my preference would be to repair this issue now. I also questioned if the large cabin aircraft were subject to the same MEL. I received emails back stating that the same MEL for the Large Cabin was a Category B MEL; and in some international operations; it was AOG [Grounding item]. This seems to be somewhat of a double standard. Also; they explained that the FAA had approved this MMEL deferral through a 'Risk Assessment;' thus allowing the [Company] MEL. Obviously I disagree with this risk assessment. After all; the requirement for TCAS came about years ago following a midair collision when the airspace was even less congested than now.I then received a revised Brief and email stating that we would be ferrying the aircraft to a Service Center in ZZZ1 for the repairs to be made. This made good sense; and that flight was conducted.",,,,"CE680 Captain reported requested an inoperative TCAS system be repaired prior to returning to revenue service.",
1598686,201812,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,B767-300 and 300 ER,,2,Part 121,IFR,Cargo / Freight / Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Other / Unknown,,,1598686,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew; Person Maintenance,,General Maintenance Action,Procedure; Company Policy,Company Policy,"[The Company employs] a disproportionate amount of contact Maintenance personnel. The contract maintenance personal work very hard and under much stress being dictated to performing multiple maintenance tasks at the behest of a very small cadre of [Company] Maintenance personal. It also appears that this small cadre of [Company] Maintenance employees work in a supervisory role. As a contracted maintenance employee; it has come to my attention; that they are not afforded direct access to the company safety reporting system in either [of the two available] systems. The only way a contracted mechanic can report a safety concern of the [Company] operations is to go to a [Company] employed Mechanic (Supervisor) and ask for access into the reporting system; presumably under that supervisors name access. If my understanding is correct; this approach could severely undermine the integrity of the overall safety reporting system and would create a gaping hole embedded within the [Company's] Safety System. If the [Review Board] can verify that contracted maintenance personnel who work for and on the aircraft that service the certificates under [Company] have unimpeded access to the safety reporting system all would be better served and a better safety culture can coexist. Please if the [Review Board] can address the potential safety issues that potentially exists the safety system would be the better for the effort.",,,,"B767-300 Captain reported that company Contract Maintenance are not afforded direct access to the company reporting system.",
1598821,201811,0601-1200,ZZZ.Airport,US,,,,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,,Part 121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,Other / Unknown,,,1598821,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Maintenance,,,Person Maintenance,,General Work Refused,Company Policy; Human Factors; Staffing,Company Policy,"I got this email asking me to assign an AMT (Aircraft Maintenance Technician) or stock clerk to put this sticker on a 8130 part in our stock room. The Engineering Order instructs you to test the unit. Beyond what can be done at a line station or by a [Maintenance Personnel]. I replied that I would not assign this task but that I would help to get the unit shipped to a shop. The first reply I got was a picture of a unit that OTHER stations had completed. I then got a second email about 6 hours later asking that the unit be [repaired] out of ZZZ.The problem to me is that someone in the company thinks its ok to alter parts without the correct testing or training. Yes; this time it might have just been a sticker or some minor thing; but once this trend starts how does the average AMT not fall into this trap.I can hear it being said 'You did it last time; come on help the company out.' I questioned the task but others have not; maybe I am wrong but those that don't ask will not know until it's too late.  Seems that when I asked the question the issue quickly went away; at least for ZZZ.Everyone involved in Aircraft maintenance should follow the rules and stop trying to evade and skirt them. This is a thought process that should change; but saves money so I doubt it will. Its really about the company culture of trying to get by; on the cheap; instead of doing it the correct way.Make the people who send this type of work out be held to the same standard that you hold the AMT to. Have the [report] team interview and find out why they would think its ok to change 8130 parts without all the required tests. And meter out the same thing that an AMT would have to deal with. Re-training or whatever is deemed equal.",,,,"Technician reported being asked to perform improper maintenance.",
1599829,201812,0601-1200,,,,,,,,,,,Night,,,,Air Carrier,Regional Jet 200 ER/LR (CRJ200),,2,Part 121,IFR,Passenger,,,Other all routes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,,,,1599829,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Aircraft In Service At Gate,Flight Crew Overcame Equipment Problem; General Maintenance Action,Company Policy; Aircraft,Company Policy,"The CRJ operations is getting dangerous. This is due to too many MELS. In just four trips; I have reached my limit as a pilot to operate safely fly. An example is on one flight had seven MELs. Have aircraft in better condition.",,,,"CRJ Captain reported being concerned about flying aircraft with too many MELs open.",
